FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
402,1,32.8926,-97.4931,TX,Eagle Mountain Reservoir,0,6.5135425758,0,true,Null,0.77,0,100,35731,423.364887591416,9334.329094849596,9757.693982441013,35731,
328,1,38.6891,-105.0529,CO,SKAGUAY RESERVOIR,0,0.441,0,false,Null,0.1767766952966369,1,100,141.53476,237.1351749615042,5.238761011292145,242.37393597279635,141.53476000000006,
502,1,32.2780556,-94.5661111,TX,Martin Creek Reservoir,0,88.1636374334,0,true,Null,0.06000000000000005,1,100,4619,5944.508338813097,12682.821777751587,18627.330116564684,4619.000000000005,
428,1,33.8652112,-97.6560332,TX,Farmers Creek Reservoir,0,7.3811488912,0,true,Null,0.4949747468305831,1,100,1225,146.21572109467218,637.4160166938801,783.6317377885523,1224.9999999999998,
100,1,38.348,-115.146,NV,COLD SPRINGS RESERVOIR (NV),0,1.11,0,false,Null,0.8817205679805818,1,100,662.7134,511.42674154490595,42.00763568170692,553.4343772266129,662.7134000000003,
415,1,32.6262,-97.4587,TX,Benbrook Lake,0,3.1506019158,0,true,Null,1.0E-7,1,100,32480,144.39708540283192,1849.1767352219385,1993.5738206247704,32480.000000000022,
429,1,32.61667,-99.6667,TX,Fort Phantom Hill Reservoir,0,5.7951439886,0,true,Null,1.3038404810405296E-4,1,100,569,109.96003212774625,194.87031979787602,304.83035192562227,568.9999999999992,
51,1,43.35865,-115.443272,ID,ANDERSON RANCH RESERVOIR,0,18.744,0,true,Null,0.34332928800205786,1,100,247.982066667,305.36584036805766,252.3916882690978,557.7575286371555,247.9820666669999,
494,1,32.783727,-97.690085,TX,Lake Weatherford,0,0.251512349,0,true,Null,0.38078865529319544,1,100,7074,3.5274332919452003,131.5308525588821,135.05828585082727,7074.000000000011,
16,1,44.9,-108.639,WY,DEAVER RESERVOIR,0,0.307,0,false,Null,0.6439417150643372,1,100,140.7456,4.810492612387847,2.3445173812840854,7.155009993671932,140.74560000000005,
109,1,38.20905,-105.452975,CO,DE WEESE RESERVOIR,0,9.453,0,true,Null,0.9895726350298901,1,100,133.3246,1266.6928593394787,114.66678688482888,1381.3596462243077,133.3246,
478,1,31.3736111,-100.5030556,TX,Lake Nasworthy,0,5.9362984654,0,true,Null,7.745966692414837E-5,1,100,3357,2518.292442757107,1086.605506397905,3604.8979491550117,3357,
443,1,42.115391,-97.965829,TX,Lake Arlington,0,331.533946925,0,true,Null,0.30375763364893416,1,100,32480,2274.7474682124334,1187.972320793503,3462.7197890059365,32480.000000000004,
412,1,31.0189359,-97.5867636,TX,Stillhouse Hollow Lake,0,66.346043927,0,true,Null,0.9124018303357353,0,100,7827,1126.481213251182,13677.307880000391,14803.789093251573,7827,
351,1,38.71305,-108.039561,CO,SWEITZER LAKE,0,0.539,0,false,Null,0.9695359714832658,1,100,229.8338,32.3637259260875,9.175188478935745,41.53891440502324,229.83379999999968,
505,1,32.722653,-96.958492,TX,Mountain Creek Lake,0,15.9249201918,0,true,Null,0.14500000000000002,1,100,28323,298.190169024958,30415.53124819659,30713.721417221546,28322.99999999998,
234,1,43.609,-115.941,ID,LUCKY PEAK LAKE,0,11.175,0,true,Null,0.21937410968480306,1,100,11397.4553667,628.7616562027858,142.83277423647561,771.5944304392615,11397.4553667,
265,1,38.01661,-120.541638,CA,NEW MELONES LAKE,0,50.582,0,true,Null,0.63818560145149,1,100,1396.4874,725.6488291277047,7612.838163081629,8338.486992209335,1396.4874000000004,
56,1,39.6102,-104.6754,CO,AURORA RESERVOIR,0,0.006,0,false,Null,1,1,100,18024.7583,5.123518869402997,0.0708322375543826,5.19435110695738,18024.758299999994,
391,1,40.032544,-106.209489,CO,WILLIAMS FORK RESERVOIR,0,5.441,0,false,Null,0.4750510498883252,1,100,44.6257777778,583.3105229575308,62.59620845235449,645.9067314098853,44.62577777780001,
210,1,48.334,-111.312,MT,LAKE ELWELL,0,50.729,0,true,Null,0.9848857801796104,1,100,69.7936,300.74463296848006,367.33079949453105,668.0754324630111,69.79360000000003,
485,1,32.793,-96.4903,TX,Lake Ray Hubbard,0,29.6230152,0,true,Null,1.0E-7,1,100,53196,515.5494388140182,8965.17955836764,9480.728997181657,53195.999999999985,
486,1,33.0564434,-99.6060858,TX,Lake Stamford,0,6.3306245038,0,true,Null,0.4690415759823429,1,100,256,119.76841606295422,209.92908091665402,329.6974969796082,256,
470,1,33.0736188,-96.479825,TX,Lake Lavon,0,91.4358474922,0,true,Null,0.14142135623730956,1,100,16499,1551.4244550306787,25890.22974863351,27441.654203664188,16498.999999999996,
44,1,38.208,-105.452,CO,ADOBE CREEK RESERVOIR,0,1.29,0,false,Null,0.9671409411249222,1,100,122.2112,289.60171230245635,15.647994224149475,305.24970652660585,122.21120000000015,
32,1,47.937,-115.707,MT,NOXON RESERVOIR,0,31.725,0,true,Null,0.9042,1,100,173.4161,303.161265938418,376.8010611441787,679.9623270825966,173.41609999999994,
169,1,40.839641,-108.98508,CO,HOG LAKE,0,0.207,0,false,Null,1,1,100,192.4573,5.102110673379017,3.760222179953826,8.862332853332843,192.4572999999998,
50,1,42.78,-112.877,ID,AMERICAN FALLS RESERVOIR,0,223.799,0,true,Null,0.9848857801796104,1,100,3102.9192,4739.615496322528,3076.122230148029,7815.737726470557,3102.9192000000025,
389,1,41.3795,-112.0917,UT,WILLARD BAY RESERVOIR,0,40.434,0,true,Null,1,1,100,430.767933333,4696.198571562259,1159.2917233296446,5855.490294891903,430.76793333299923,
136,1,38.517,-111.532,UT,FORSYTH RESEVOIR,0,0.672,0,false,Null,0.7352718884875171,1,100,92.1652,73.61522103101777,30.86218002065711,104.47740105167487,92.16519999999994,
464,1,32.7032,-95.555,TX,Lake Holbrook,0,48.4322539196,0,true,Null,1.0E-7,1,100,4110,1958.7486770192036,7092.918454063389,9051.667131082591,4110.000000000002,
386,1,40.60222,-122.54156,CA,WHISKEYTOWN LAKE,0,12.604,0,true,Null,2.7386127875258305E-4,1,100,1749.95626667,157.23325060387893,450.0617818182504,607.2950324221293,1749.9562666700015,
77,1,40.0851,-105.2177,CO,BOULDER CITY RESERVOIR,0,2.171,0,false,Null,0.797523777075016,1,100,2192.6883,2979.0904844626007,24.82547661030349,3003.9159610729043,2192.6883000000007,
21,1,43.01954,-109.7789,WY,FREMONT LAKE,0,20.441,0,true,Null,2.819574435974337E-4,1,100,74.3367,333.88349029205193,250.33902622792482,584.2225165199768,74.33670000000008,
81,1,44.4538,-109.19316,WY,BUFFALO BILL RESERVOIR (inflow),0,26.376,0,true,Null,0.614024958776107,1,100,140.7456,545.070836768652,223.24626147222605,768.3170982408781,140.74560000000002,
329,1,40.7617,-111.1036,UT,SMITH AND MOREHOUSE RESERVOIR,0,0.783,0,false,Null,0.14245064934916918,1,100,338.349333333,23.11441639904382,33.5891046934611,56.70352109250492,338.34933333299983,
8,1,40.3872,-105.133,CO,BOEDECKER RESERVOIR,0,1.521,0,false,Null,0.9785192895390463,1,100,405.617709091,1353.890882985373,17.328379418807934,1371.219262404181,405.61770909099937,
343,1,40.7917,-106.948,CO,STEAMBOAT LAKE,0,3.917,0,false,Null,0.2011140845390993,1,100,117.354366667,262.6716006453376,44.31129051877964,306.98289116411723,117.35436666699992,
473,1,30.949911,-95.911619,TX,Lake Madisonville,0,3.40194963854,0,true,Null,6.32455532033678E-5,1,100,471,132.84847211463045,647.4737047447619,780.3221768593924,470.9999999999996,
292,1,40.4183,-103.379,CO,PREWITT RESERVOIR,0,7.64,0,true,Null,1,1,100,2530.6334,606.4860937682236,105.74870764745626,712.2348014156798,2530.6334000000024,
36,1,42.205,-114.732,ID,SALMON FALLS CREEK RESERVOIR,0,10.648,0,true,Null,0.9848857801796104,1,100,716.772066667,123.26756892226109,176.65956534164457,299.92713426390566,716.7720666669999,
491,1,28.8892,-96.5836,TX,Lake Texana,0,4.7946387908,0,true,Null,1.1180339887498949E-4,1,100,935,46.85446871797244,350.5929026918578,397.4473714098302,934.9999999999998,
204,1,38.5798,-122.2479,CA,LAKE BERRYESSA,0,75.585,0,true,Null,0.5863701902382147,1,100,4008.6794,811.9231081830923,5766.53467243796,6578.457780621052,4008.6794000000054,
418,1,33.5320312,-101.708218,TX,Buffalo Springs Lake,0,8.3728724028,0,true,Null,3.1622776601683794E-4,1,100,5346,75.6077334471891,158.24414408353041,233.85187753071952,5346.000000000003,
112,1,44.027,-103.786,SD,DEERFIELD LAKE,0,1.327,0,false,Null,0.9824459272652108,1,100,1449.4118,154.06388299037397,14.535498951982783,168.59938194235676,1449.4118000000005,
233,1,39.898477,-98.034073,KS,LOVEWELL RESERVOIR,0,11.576,0,true,Null,0.9974968671630002,1,100,94.7716,155.27507582770377,796.4383512476805,951.7134270753843,94.77159999999998,
75,1,38.455097,-107.331066,CO,BLUE MESA RESERVOIR,0,36.194,0,true,Null,0.9141258119099361,1,100,117.4147,1703.208645928108,559.9889617056608,2263.1976076337687,117.41469999999994,
187,1,39.306701,-111.276651,UT,JOES VALLEY RESERVOIR,0,4.828,0,true,Null,0.9460443964212251,1,100,72.4905,103.5992475267643,209.22088006522787,312.82012759199216,72.49050000000003,
311,1,43.579725,-111.740432,ID,RIRIE RESERVOIR,0,5.657,0,false,Null,0.9591663046625438,1,100,1382.84,72.80750172579219,78.55409898174966,151.36160070754187,1382.8400000000001,
460,1,32.5548295,-94.9603304,TX,Lake Gladewater,0,13.5477250623,0,true,Null,1.0E-7,1,100,2304,812.4262095733385,1075.2345865125062,1887.6607960858446,2303.999999999999,
388,1,37.79,-111.64,UT,WIDE HOLLOW RESERVOIR,0,0.425,0,false,Null,1,1,100,3922.0347,4.618584364843037,24.99586860187791,29.614452966720947,3922.034700000002,
395,1,40.142246,-106.411313,CO,WOLFORD MOUNTAIN RES,0,6.273,0,false,Null,0.9591663046625438,1,100,44.6257777778,508.3084638937934,71.95086324096256,580.259327134756,44.625777777799904,
431,1,30.7040133,-97.3167616,TX,Granger Lake,0,17.5365012496,0,true,Null,0.9055385138137416,1,100,11703,307.92024411978866,2716.621100622767,3024.5413447425553,11702.999999999996,
287,1,43.204887,-108.7630017,WY,PILOT BUTTE RESERVOIR,0,3.376,0,false,Null,0.6480905337990983,1,100,380.293066667,100.94337678547049,33.75093214865192,134.6943089341224,380.2930666670001,
477,1,31.6297,-94.8208,TX,Lake Nacogdoches,0,87.704561635,0,true,Null,7.745966692414837E-5,1,100,3245,4964.577708020101,9695.762029839905,14660.339737860006,3244.999999999998,
437,1,29.45,-101.05,TX,International Amistad Reservoir,0,33.3984927684,0,true,Null,1.0E-7,1,100,1341,189.75316620993217,575.1263289221095,764.8794951320416,1340.9999999999998,
63,1,37.585192,-106.65348,CO,BEAVER CREEK RESERVOIR,0,0.256,0,false,Null,0.2705503649969817,1,100,343.6104,10.898618230369914,3.6902683722800957,14.58888660265001,343.6104000000005,
17,1,40.371,-105.231,CO,FLATIRON RESERVOIR,0,0.167,0,false,Null,1.3874436925511604E-4,1,100,405.617709091,155.52879029748576,1.8965868896178257,157.42537718710358,405.617709091,
188,1,38.0745,-102.948,CO,JOHN MARTIN RESERVOIR,0,68.79,0,true,Null,0.963068014212911,1,100,101.3057,2257.5613978593515,949.6707378132664,3207.232135672618,101.30570000000002,
138,1,35.581,-99.212,OK,FOSS LAKE,0,31.363,0,true,Null,0.9708243919473799,0,100,800.1648,521.1709966939685,772.2069903697527,1293.3779870637213,800.164799999999,
483,1,32.8665775,-95.4460611,TX,Lake Quitman,0,1.1680856704,0,true,Null,0.04000000000000026,1,100,4110,34.895415917341204,164.07566469249392,198.97108060983513,4110,
111,1,40.407,-111.527,UT,DEER CREEK RESERVOIR,0,10.294,0,true,Null,0.8916277250063503,1,100,151.135,269.93820743776405,2452.026517815846,2721.96472525361,151.13499999999982,
361,1,37.141071,-104.552007,CO,TRINIDAD RESERVOIR,0,5.027,0,false,Null,0.9508943158942533,1,100,155.237666667,347.144579525712,62.38843667898072,409.53301620469273,155.23766666699998,
213,1,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,true,Null,0.9327379053088815,0,100,56119.412,138.35480478894212,1454.425415433526,1592.7802202224682,56119.41200000003,
368,1,40.1733,-105.0444,CO,UNION RESERVOIR,0,3.033,0,false,Null,1,1,100,9195.2887,1874.9867922986873,34.81292228737914,1909.7997145860663,9195.288699999988,
299,1,39.87505,-119.49082,NV,PYRAMID LAKE,0,439.936,0,true,Null,0.7071067811865476,1,100,12261.3382,4636.364685896996,19953.19649181728,24589.561177714277,12261.338199999997,
172,1,39.3668,-106.4604,CO,HOMESTAKE RESRVOIR,0,1.349,0,false,Null,3.090307428072489E-4,1,100,745.8648,131.63769466965232,16.37900895507661,148.01670362472893,745.8647999999985,
173,1,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,false,Null,1.3038404810405296E-4,1,100,74.6444,17.100885848245863,18.679137482956623,35.780023331202486,74.64440000000003,
55,1,43.59245,-115.9184,ID,ARROWROCK RESERVOIR,0,9.258,0,true,Null,0.07158910531638163,1,100,317.932533333,11313.303692743066,119.26681531827863,11432.570508061344,317.9325333329997,
393,1,42.1550861111,-121.663538889,OR,WILSON RESERVOIR,0,0.824,0,false,Null,0.9342816110788011,1,100,490.84485,17.92410961957694,42.20820127495037,60.13231089452731,490.8448499999997,
245,1,41.02306,-110.58513,WY,MEEKS CABIN RESERVOIR,0,2.286,0,false,Null,0.28195744359743363,1,100,285.8533,54.84359341988115,56.43496674806269,111.27856016794385,285.8533,
413,1,31.9105706,-97.1991066,TX,Aquilla Reservoir,0,34.5974559806,0,true,Null,1.3416407864998736E-4,1,100,1698,1048.8948528966105,8125.186810296095,9174.081663192706,1698.0000000000011,
185,1,40.392532,-104.090533,CO,JACKSON RESERVOIR,0,9.852,0,true,Null,0.9227491533455884,1,100,782.7526,1361.8269962969841,122.28350530761023,1484.1105016045944,782.7526000000006,
98,1,39.021356,-106.2467778,CO,CLEAR CREEK RESERVOIR,0,1.572,0,false,Null,0.676323443331665,1,100,111.58288,167.20791375014147,19.245206721189245,186.45312047133072,111.58287999999966,
149,1,37.79206,-108.29258,CO,GROUNDHOG RESERVOIR,0,2.203,0,false,Null,0.9682200163186051,1,100,60.7074,84.61239606682898,45.77844629820949,130.39084236503845,60.707400000000035,
232,1,41.1853,-111.3983,UT,LOST CREEK RESERVOIR,0,1.448,0,false,Null,0.9591663046625438,1,100,120.8899,89.48861026877344,49.182993038244355,138.6716033070178,120.88990000000015,
468,1,33.7555136,-99.2224413,TX,Lake Kemp,0,4.4396482316,0,true,Null,3.1622776601683794E-4,1,100,206,74.07542223400168,152.9086238924452,226.98404612644688,206.00000000000014,
277,1,43.321,-111.128,ID,PALISADES RESERVOIR,0,0.716,0,false,Null,0.9591663046625438,1,100,1382.84,10.179669039677584,10.519772439971199,20.699441479648783,1382.8399999999997,
421,1,32.2965812,-96.1319917,TX,Cedar Creek Reservoir,0,74.8742752852,0,true,Null,1.0E-7,1,100,10912,1603.140571846207,11504.624490560243,13107.76506240645,10911.999999999984,
282,1,42.49383,-106.90804,WY,PATHFINDER RESERVOIR (inflow),0,70.115,0,true,Null,0.9848857801796104,1,100,623.297633333,1591.4778318808233,718.557922336486,2310.035754217309,623.2976333330004,
87,1,33.577,-111.356,AZ,CANYON LAKE,0,3.844,0,true,Null,0.9848857801796104,0,100,17945.607,21.97623251835983,7827.290947853278,7849.2671803716385,17945.607000000007,
178,1,42.173225,-122.466338,OR,HYATT RESERVOIR,0,3.276,0,false,Null,0.30618621784789724,1,100,1510.23685,854.6933516071035,50.394240804388495,905.087592411492,1510.2368499999995,
73,1,43.92,-116.405,ID,BLACK CANYON RESERVOIR,0,3.547,0,false,Null,2.819574435974337E-4,1,100,483.451,212.78346101784592,42.17276991019566,254.95623092804158,483.4509999999999,
306,1,38.22373,-107.735401,CO,RIDGWAY RESERVOIR,0,12.955,0,true,Null,0.9974968671630002,1,100,137.3428,550.7921155670936,223.75875042518192,774.5508659922755,137.34279999999967,
171,1,38.0575,-103.6158,CO,HOLBROOKE LAKE,0,2.224,0,false,Null,0.9881680019106063,1,100,544.3756,114.01387589766256,30.09842761169852,144.11230350936108,544.3756000000001,
101,1,37.8834,-107.20451,CO,CONTINENTAL RESERVOIR,0,1.514,0,false,Null,0.11180339887498929,1,100,4.97388,59.264677745578226,25.02122273480341,84.28590048038163,4.973879999999992,
506,1,32.0440755,-94.4634822,TX,Murvaul Lake,0,0.070617707,0,false,Null,1.0E-7,1,100,1699,3.8378485339192188,6.086799630318432,9.92464816423765,1699.0000000000011,
442,1,33.4811193,-97.8844419,TX,Lake Amon G. Carter,0,114.89007212,0,true,Null,0.04000000000000026,1,100,1225,2253.1777341282886,13795.71297584278,16048.890709971069,1225.0000000000018,
399,1,31.247344,-97.694027,TX,Belton Lake,0,7.752569702,0,true,Null,0.2449489742783179,0,100,9472,140.79012582646922,1272.441525222681,1413.2316510491503,9472.000000000015,
278,1,37.715,-112.638,UT,PANGUITCH LAKE,0,4.257,0,true,Null,1,1,100,145.9946,280.11440201112345,196.66191360639402,476.77631561751747,145.99459999999985,
168,1,39.271092,-108.843598,CO,HIGHLINE LAKE,0,0.61,0,false,Null,0.9797958971132712,1,100,2135.6009,17.299344204427392,10.790906777884008,28.0902509823114,2135.600899999999,
318,1,37.968803,-107.293879,CO,SAN CRISTOBAL LAKE,0,1.316,0,false,Null,0.640101066238762,1,100,4.97388,49.92972950402009,22.921223257385567,72.85095276140565,4.973880000000005,
266,1,37.65,-113.526,UT,NEWCASTLE RESERVOIR,0,0.613,0,false,Null,0.9785192895390463,1,100,415.129533333,23.344253185807133,32.60524592629534,55.94949911210247,415.12953333299987,
119,1,44.545113,-109.116336,WY,EAST NEWTON LAKE,0,0.079,0,false,Null,0.9721111047611789,1,100,140.7456,74.17294912359426,0.6547319577440368,74.8276810813383,140.74560000000025,
106,1,40.33455,-111.05829,UT,CURRANT CREEK RESERVOIR,0,1.174,0,false,Null,0.9340770846134702,1,100,151.135,25.55070459022222,70.24821040187268,95.79891499209491,151.1349999999998,
53,1,33.623,-111.206,AZ,APACHE LAKE,0,10.391,0,true,Null,1,0,100,17945.607,59.72530810079976,15657.663339260358,15717.388647361158,17945.60699999999,
457,1,33.0612,-95.1795,TX,Lake Cypress Springs,0,2.6573301504,0,true,Null,1.0E-7,1,100,662,80.01123127380366,366.5729236338724,446.58415490767607,662.0000000000001,
436,1,30.732369,-98.364135,TX,Inks Lake,0,3.4286211978,0,true,Null,0.38078865529319544,1,100,8501,39.35871048654663,3599.504270549603,3638.8629810361494,8500.999999999996,
209,1,44.4854,-106.7445,WY,LAKE DESMET,0,8.513,0,false,Null,1,1,100,84.6356,239.7015020198408,67.11402015721646,306.81552217705723,84.63560000000005,
358,1,37.361654,-108.5333493,CO,TOTTEN RESERVOIR,0,0.882,0,false,Null,0.963068014212911,1,100,149.22364,28.75139834265376,27.50847261844084,56.259870961094606,149.22363999999996,
297,1,38.29073,-104.82448,CO,PUEBLO RESERVOIR,0,9.411,0,true,Null,0.963068014212911,1,100,2295.7678,1890.0904352269408,113.30543491306071,2003.3958701400015,2295.7678000000037,
120,1,40.327,-105.579,CO,EAST PORTAL RESERVOIR,0,0.007,0,false,Null,3.0E-4,1,100,405.617709091,3.299933948669419,0.07996669221631615,3.379900640885735,405.6177090909998,
196,1,47.515,-116.556,ID,KILLARNEY LAKE,0,2.03,0,false,Null,1.3964240043768943E-4,1,100,798.73128,32.67900229221397,32.59102908744376,65.27003137965772,798.7312800000012,
295,1,38.8268,-104.8024,CO,PROSPECT LAKE,0,0.193,0,false,Null,1,1,100,4404.96985,1486.4666384322632,2.297255750905202,1488.7638941831683,4404.969850000011,
291,1,41.5185,-111.7339,UT,PORCUPINE RESERVOIR,0,0.725,0,false,Null,0.9721111047611789,1,100,742.29005,102.19916513129533,20.979924860245013,123.17908999154034,742.2900499999993,
207,1,44.494,-116.058,ID,LAKE CASCADE (inflow),0,104.467,0,true,Null,2.774887385102322E-4,1,100,74.6444,1981.9536159623829,1026.8401427861777,3008.7937587485603,74.64439999999998,
49,1,43.913,-114.861,ID,ALTURAS LAKE,0,3.39,0,false,Null,2.2360679774997898E-4,1,100,205.4712,57.555381796443704,37.269040819348085,94.82442261579179,205.4711999999999,
115,1,40.797,-105.562,CO,DOWDY LAKE,0,0.421,0,false,Null,0.38452698214819714,1,100,405.617709091,625.1640790708509,4.689423116666085,629.8535021875169,405.61770909099994,
312,1,37.7677,-107.18315,CO,ROAD CANYON RESERVOIR,0,0.618,0,false,Null,0.2747984017420765,1,100,4.97388,25.353664051494615,10.07368344321591,35.427347494710524,4.9738799999999985,
330,1,37.387469,-105.540368,CO,SMITH RESERVOIR,0,2.727,0,false,Null,0.9318925839387284,1,100,35.5725333333,241.20281548963638,34.22515602208263,275.427971511719,35.5725333333,
148,1,39.9369,-105.3735,CO,GROSS RESERVOIR,0,1.68,0,false,Null,2.841654447676564E-4,1,100,2192.5254,857.4227359265336,19.251657831384037,876.6743937579176,2192.5254000000023,
516,1,32.9695,-96.1421,TX,Richland-Chambers Reservoir,0,14.325682057,0,true,Null,0.6419345761056963,1,100,3178,266.18929937208645,2684.9834664516197,2951.172765823706,3178.0000000000005,
400,1,38.839,-120.057,CA,ECHO LAKE Lower,0,1.333,0,true,Null,1.5083103128998358E-4,1,100,2326.9722,18.73069852581363,372.7653765856033,391.4960751114169,2326.9721999999974,
